id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
99,0.1,0,0.333333333,0.288702929,0,0,0,0,0,0,0,0,0,0.102272727,1,1,0,0,1,0.118181818,0.354037267,0,0,0,0,0,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,1,1,1,1
100,0.05,0.071428571,0.166666667,0.20083682,0.018181818,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,1,0.309090909,0.086956522,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0,1
101,0.1,0,0.555555556,0.422594142,0.018181818,0,0,0,0.125,0,0,0,0,0,1,1,0,0,0,0.190909091,0.50310559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
102,0,0,0.166666667,0.188284519,0,0,0,0,0,0,0,0,0,0.238636364,1,1,0,0,0,0.081818182,0.229813665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,1
103,0.05,0,0.166666667,0.133891213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.118181818,0.124223602,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1
104,0.15,0,0.166666667,0.158995816,0,0,0,0,0.0625,0,0.052631579,0.071428571,0,0.102272727,1,0,1,0,0,0.063636364,0.136645963,0.04787234,0,0,0,0.375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0.5,0.5,1
105,0.1,0,0.222222222,0.326359833,0.054545455,0,0,0,0,0,0.052631579,0,0,0.170454545,1,1,0,0,0,0.054545455,0.254658385,0.164893617,0,0,0,0.785714286,0.941176471,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0,0,1
106,0.15,0.142857143,0.277777778,0.276150628,0,0,0,0,0.125,0,0,0,0,0.045454545,1,0,0,0,1,0.109090909,0.341614907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,1,1,0
107,0.05,0,0.222222222,0.142259414,0.018181818,0.111111111,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0.109090909,0.142857143,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
108,0.05,0,0.055555556,0.230125523,0.018181818,0,0,0,0.0625,0,0.157894737,0.142857143,0,0.056818182,1,0,0,0,0,0.072727273,0.062111801,0.196808511,0,0,0,0.023809524,0.045454546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1,0
109,0.05,0,0.055555556,0.234309623,0.072727273,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,0,0.163636364,0.093167702,0.122340426,0,0,0,0.070588235,0.130434783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1,0
110,0,0,0.111111111,0.305439331,0.145454545,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1,0.391304348,0,0,0,0,0.116504854,0.928571429,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5,0,1,0
111,0.05,0.071428571,0.111111111,0.171548117,0.018181818,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0.318181818,0.037267081,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0,1
112,0.05,0.071428571,0.111111111,0.129707113,0,0,0,0,0,0,0,0,0,0.147727273,1,1,0,0,1,0.118181818,0.118012422,0,0,0,0,0.333333333,0.12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5,0.5,0
113,0.05,0,0.555555556,0.405857741,0.018181818,0,0,0,0,0,0,0,0,0.318181818,1,1,0,0,1,0.118181818,0.527950311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
114,0.2,0.071428571,0.222222222,0.326359833,0.018181818,0,0,0,0,0,0.052631579,0,0,0.136363636,1,0,0,0,0,0.145454545,0.180124224,0.175531915,0,0,0,0,0.642857143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1,1
115,0.1,0.071428571,0.277777778,0.209205021,0,0,0,0,0,0,0,0,0,0.011363636,1,0,0,0,0,0.145454545,0.217391304,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0,1
116,0.15,0,0.222222222,0.167364017,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.081818182,0.198757764,0,0,0,0,0,0.071428571,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
117,0.1,0.071428571,0.222222222,0.133891213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.163636364,0.093167702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118,0.05,0.071428571,0.166666667,0.079497908,0,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,1,0.054545455,0.086956522,0,0,0,0,0.162162162,0.075471698,0,1,1,0,0,0.081081081,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
119,0.1,0.071428571,0.277777778,0.230125523,0,0,0,0,0,0.052631579,0,0,0,0.079545455,1,1,0,0,0,0.154545455,0.242236025,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.5,1,1,1,0,1
120,0,0,0.277777778,0.456066946,0.109090909,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.054545455,0.645962733,0,0,0,0,0.010582011,0.114285714,0,1,0,0,0,0.047619048,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
121,0.05,0,0.055555556,0.251046025,0.127272727,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.136363636,0.285714286,0,0,0,0,0.126582279,0.238938053,0,1,0,0,0,0.012658228,0,0,0,0,0,1,0,0,1,0.5,1,1,0.5,1,0
122,0.15,0.071428571,0.111111111,0.158995816,0.018181818,0,0,0,0.0625,0,0,0,0,0.022727273,1,1,0,0,0,0.145454545,0.142857143,0,0,0.333333333,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
123,0.1,0.071428571,0.055555556,0.192468619,0.054545455,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0.154545455,0.186335404,0,0,0,0,0.025974026,0.307692308,0,1,1,0,0,0.038961039,0,0,0,0,0,0,0,0,1,0.5,0.5,1,0.5,1,0
124,0.1,0.071428571,0.388888889,0.414225941,0.090909091,0,0,0,0,0,0.105263158,0.071428571,0,0.090909091,1,1,0,0,1,0.127272727,0.354037267,0.14893617,0,0,0,0.348837209,0.571428571,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,1,0.5,0.5,0
125,0.05,0.071428571,0.166666667,0.292887029,0.127272727,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,0,0.136363636,0.347826087,0,0,0,0,0.361256545,0.245901639,0,1,1,0,0,0.109947644,0,0,0,0,0,1,0,0,1,0,1,1,0.5,0.5,0
126,0.05,0.071428571,0.166666667,0.460251046,0.2,0,0,0,0,0,0,0,0,0.079545455,1,1,0,0,1,0.1,0.621118012,0,0,0,0,0.171122995,0.423076923,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0.5,1,0
127,0.05,0.071428571,0.388888889,0.192468619,0,0,0,0,0,0,0,0,0,0.125,1,0,0,0,0,0.109090909,0.217391304,0,0,0,0,0.026845638,0.095744681,0,1,0,0,0,0.070469799,0,0,0,0,0,1,0,0,1,0.5,1,1,0.5,1,0
128,0.1,0.071428571,0.166666667,0.19665272,0,0,0,0,0,0,0,0,0,0.079545455,1,1,0,0,0,0.081818182,0.242236025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1,1,1,1,1
129,0,0,0.111111111,0.066945607,0,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,1,0.063636364,0.062111801,0,0,0,0,0.175,0.190476191,0,1,1,0,0,0.025,0,0,0,0,1,1,0,1,1,1,1,1,0.5,1,0
130,0.1,0.142857143,0.222222222,0.40167364,0.090909091,0.444444444,0,0,0,0,0,0,0,0.25,1,1,0,1,1,0.472727273,0.279503106,0,0,0,0,0.055555556,0.090909091,0,1,1,0,0,0.944444444,0,0,1,0,0,1,0,0,0.5,0,1,1,1,0,1
131,0.1,0.071428571,0.222222222,0.142259414,0,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,1,0.127272727,0.130434783,0,0,0,0,0.149659864,0.963963964,1,1,1,0,1,0.006802721,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
132,0.15,0.071428571,0.277777778,0.217573222,0.018181818,0,0,0,0,0,0,0,0,0.022727273,1,1,0,0,0,0.072727273,0.279503106,0,0,0,0,0.043478261,0.142857143,0,0,0,1,0,0.173913044,0,0,0,0,0,0,0,0,1,0.5,1,0.5,1,1,0
133,0.05,0.071428571,0.388888889,0.209205021,0,0,0,0,0,0,0,0,0,0.011363636,1,1,0,0,0,0.081818182,0.260869565,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.5,0,1,1,0,1
134,0.05,0.071428571,0.222222222,0.221757322,0,0,0,0,0,0,0,0,0,0.204545455,1,1,0,0,1,0.163636364,0.223602484,0,0,0,0,0.220338983,0.956521739,1,1,0,0,0,0.016949153,0,0,0,0,1,1,0,0,1,0.5,0,1,0,1,0
135,0.1,0.071428571,0.055555556,0.188284519,0,0,0,0,0,0,0.052631579,0,0,0.068181818,1,0,0,0,0,0.163636364,0.105590062,0.053191489,0,0,0,0,0.045454546,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0.5,1,0,0.5,1,0
136,0.15,0.071428571,0.111111111,0.276150628,0.036363636,0.111111111,0,0,0,0,0.052631579,0,0,0,1,1,0,0,1,0.209090909,0.223602484,0.037234043,0,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.5,1,1
137,0.05,0.071428571,0.222222222,0.121338912,0,0,0,0,0,0,0,0,0,0.011363636,1,0,0,0,1,0.090909091,0.124223602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
138,0,0,0.166666667,0.322175732,0.163636364,0,0,0,0,0,0,0,0,0.022727273,1,0,0,0,1,0.127272727,0.397515528,0,0,0,0,0.085603113,0.259259259,0,1,1,0,1,0.003891051,0,0,0,0,0,1,0,0,1,0,1,0,0.5,1,0
139,0.15,0.142857143,0.111111111,0.19665272,0,0,0,0,0,0,0.052631579,0,0,0.079545455,1,0,0,0,1,0.163636364,0.124223602,0.04787234,0,0,0,0.054901961,0.620689655,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0.5,0,1,0.5,1,0
140,0,0,0.277777778,0.184100418,0.072727273,0,0,0,0,0,0,0,0,0.102272727,1,1,0,0,1,0.090909091,0.217391304,0,0,0,0,0,0.947368421,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1,1,0,1,0
141,0.05,0.071428571,0.166666667,0.150627615,0.036363636,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,1,0.081818182,0.173913043,0,0,0,0,0.129770992,0.055555556,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.5,1,0
142,0,0,0.277777778,0.330543933,0.018181818,0,0,0,0,0,0.157894737,0.142857143,0,0.079545455,1,0,0,0,0,0.063636364,0.186335404,0.223404255,0,0,0,0.062406015,0.671052632,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.5,1,0
143,0.05,0.071428571,0.111111111,0.133891213,0.018181818,0.111111111,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0.218181818,0.055900621,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1
144,0.05,0.071428571,0.166666667,0.30125523,0.163636364,0,0,0,0,0,0,0,0,0.011363636,1,0,0,0,0,0.090909091,0.391304348,0,0,0,0,0.146341463,0.1875,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,1,0,1,1,0.5,1,0
145,0.05,0.071428571,0.055555556,0.138075314,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.109090909,0.136645963,0,0,0,0,0.02745098,0.8,0,1,1,0,0,0.003921569,0,0,0,0,0,0,0,0,1,1,0.5,1,0.5,1,0
146,0.1,0.071428571,0.055555556,0.146443515,0,0,0,0,0,0,0.052631579,0,0,0.068181818,1,0,0,0,0,0.127272727,0.074534161,0.04787234,0,0,0,0.24137931,0.357142857,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0.5,1,0
147,0.1,0.071428571,0.111111111,0.154811715,0.018181818,0.111111111,0,0,0,0,0,0,0,0.011363636,1,1,0,0,0,0.181818182,0.111801242,0,0,0,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
148,0.1,0.071428571,0.222222222,0.263598326,0.036363636,0,0,0,0.125,0,0,0,0,0.068181818,1,1,0,0,1,0.1,0.329192547,0,0,0,0,0.138339921,0.875,0,1,0,0,0,0.003952569,0,0,0,0,1,0,0,0,1,0,0,1,0.5,1,0
149,0.05,0.071428571,0.222222222,0.556485356,0.236363636,0,0,0,0.1875,0,0,0,0,0.079545455,1,1,0,0,1,0.136363636,0.739130435,0,0,0,0,0.634146342,0.625,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.5,1,0,0.5,0
150,0.05,0,0.277777778,0.271966527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.136363636,0.316770186,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
151,0.1,0.071428571,0.111111111,0.129707113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.109090909,0.124223602,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
152,0.1,0.071428571,0.166666667,0.146443515,0,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0.081818182,0.167701863,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
153,0.1,0.071428571,0.111111111,0.284518828,0,0,0,0,0,0,0.157894737,0.142857143,0,0.068181818,1,0,0,0,0,0.118181818,0.099378882,0.207446809,0,0,0,0.00877193,0.059322034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5,1,0
154,0.05,0,0.111111111,0.163179916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.127272727,0.161490683,0,0,0,0,0,0.974358974,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1
155,0.25,0.071428571,0.166666667,0.652719665,0.090909091,0,0,0,0,0,0.105263158,0.071428571,0,0.136363636,1,1,0,0,1,0.254545455,0.440993789,0.303191489,0,0,0,0.017241379,0.133333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5,1,0
156,0.1,0.071428571,0.166666667,0.246861925,0.054545455,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,0,0.118181818,0.291925466,0,0,0,0,0.041666667,0.322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1,0
157,0.05,0,0.166666667,0.158995816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.118181818,0.161490683,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
158,0.15,0.071428571,0.111111111,0.230125523,0.036363636,0.222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0.209090909,0.204968944,0,0,0,0,0.6875,0.454545455,1,1,0,1,0,0.25,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0,1
159,0.1,0.071428571,0.5,0.326359833,0.018181818,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,1,0.154545455,0.385093168,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,1,1,1
160,0.05,0.071428571,0,0.20083682,0.090909091,0.555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0.436363636,0.00621118,0,0,0,0,0.010033445,0.031746032,0,1,0,0,0,0.010033445,0,0,0,0,1,0,0,0,1,0.5,1,1,0.5,1,0
161,0,0,0.277777778,0.238493724,0.090909091,0,0,0,0,0,0,0,0,0.102272727,1,1,0,0,0,0.081818182,0.304347826,0,0,0,0,0.366666667,0.977777778,1,1,1,1,0,0.066666667,0,0,0,0,0,1,0,0,1,0.5,0,0.5,0,0.5,0
162,0.05,0,0.111111111,0.326359833,0.018181818,0,0,0,0.25,0,0.210526316,0.214285714,0,0.079545455,1,1,0,0,0,0.081818182,0.204968944,0.191489362,0,0,0,0.074380165,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5,1,0
163,0.05,0.071428571,0.444444444,0.464435146,0.145454545,0,0,0,0.125,0,0,0,0,0.079545455,1,1,0,0,1,0.163636364,0.583850932,0,0,0,0,0.817460318,0.787234043,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0.5,0,0.5,0,0
164,0.1,0.071428571,0.055555556,0.543933054,0.181818182,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,1,0.336363636,0.583850932,0,0,0,0,0.125,0.209302326,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0,1,1,0.5,0.5,0
165,0.1,0,0.166666667,0.192468619,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.109090909,0.217391304,0,0,0.333333333,0,0.909090909,0.285714286,1,1,0,0,0,0.090909091,0,0,0,0,0,1,0,0,1,0.5,1,1,0.5,0,1
166,0.1,0.071428571,0.166666667,0.280334728,0.054545455,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,0,0.154545455,0.316770186,0,0,0,0,0.140939597,0.890410959,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.5,1,0
167,0.1,0,0.166666667,0.133891213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.109090909,0.130434783,0,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
168,0.1,0.071428571,0.388888889,0.334728033,0.018181818,0,0,0,0,0,0,0,0,0.193181818,1,1,0,0,1,0.154545455,0.397515528,0,0,0,0,0,0.125,0,1,1,0,0,0.923076923,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
169,0.1,0.071428571,0.277777778,0.213389121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.118181818,0.242236025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1,1
170,0,0,0.277777778,0.188284519,0.054545455,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,1,0.063636364,0.242236025,0,0,0,0,0.116883117,1,1,0,0,0,0,0.077922078,0,0,0,0,0,1,0,0,1,0.5,0,1,0.5,1,0
171,0.1,0.071428571,0.222222222,0.184100418,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0.118181818,0.198757764,0,0,0,0,1,0.105263158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0,1
172,0,0,0.277777778,0.242677824,0.018181818,0,0,0,0,0,0,0,0,0.011363636,1,0,0,0,1,0.136363636,0.273291925,0,0,0,0,0.084210526,0.93442623,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0.5,0,0.5,0.5,1,0
173,0.1,0.071428571,0.222222222,0.276150628,0.018181818,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.154545455,0.310559006,0,0,0,0,0.133333333,0.133333333,1,1,1,0,0,0.866666667,0,0,0,0,0,0,0,0,1,0,1,1,0.5,0,1
174,0,0,0.111111111,0.079497908,0,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,0,0.081818182,0.068322981,0,0,0,0,0.91875,0.041237113,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0
175,0.05,0.071428571,0.166666667,0.117154812,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.127272727,0.093167702,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1
176,0.05,0.071428571,0.166666667,0.175732218,0.018181818,0.111111111,0,0,0,0,0,0,0,0.011363636,1,1,0,0,0,0.172727273,0.149068323,0,0,0,0,0.5,0.017241379,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0,1
177,0,0,0.222222222,0.489539749,0.236363636,0,0,0,0,0,0,0,0,0.079545455,1,1,0,0,1,0.118181818,0.652173913,0,0,0,0,0.420289855,0.375,0,1,0,0,0,0.043478261,0,0,0,0,0,1,0,0,1,0,0.5,1,0.5,0.5,0
178,0.05,0,0.222222222,0.213389121,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.154545455,0.217391304,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,1
179,0,0,0.166666667,0.154811715,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.054545455,0.198757764,0,0,0,0,0,0.307692308,0,1,0,0,0,0.012048193,0,0,0,0,0,0,0,0,1,1,1,1,0.5,1,0
180,0.05,0.071428571,0.166666667,0.230125523,0,0,0,0,0,0,0,0,0,0.227272727,1,1,0,0,1,0.127272727,0.260869565,0,0,0,0,0.909090909,0.304347826,1,1,0,0,0,0.090909091,0,0,0,0,0,1,0,0,1,0.5,1,1,0.5,0,1
181,0.05,0,0.111111111,0.305439331,0.181818182,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.136363636,0.366459627,0,0,0,0,0.287958115,0.166666667,0,1,0,0,0,0.020942408,0,0,0,0,0,1,0,0,1,0,1,1,0.5,1,0
182,0,0,0.277777778,0.259414226,0.127272727,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,0,0.054545455,0.354037267,0,0,0,0,0.307692308,1,1,1,0,0,0,0.115384615,0,0,0,0,0,1,0,0,1,0.5,0,1,0,0.5,0
183,0.15,0.071428571,0.5,0.372384937,0.018181818,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,1,0.127272727,0.472049689,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
184,0.1,0.071428571,0.166666667,0.305439331,0,0,0,0,0,0,0.105263158,0.071428571,0,0.125,1,0,0,0,1,0.172727273,0.173913043,0.138297872,0,0,0,1,0.833333333,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0,0,1
185,0.1,0.071428571,0.166666667,0.230125523,0.036363636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.063636364,0.304347826,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.5,1,1,1,1,1
186,0.05,0,0.166666667,0.171548117,0.018181818,0.111111111,0,0,0,0,0,0,0,0,1,0,0,0,1,0.118181818,0.180124224,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0.5,0,1,0,0,1
187,0.05,0.071428571,0.055555556,0.108786611,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.154545455,0.062111801,0,0,0,0,0.157894737,0.636363636,0,1,0,1,0,0.105263158,0,0,0,0,1,0,0,0,1,1,0.5,0.5,0.5,1,0
188,0.15,0,0.222222222,0.359832636,0.036363636,0,0,0,0,0,0,0,0,0.227272727,1,0,1,0,0,0.072727273,0.279503106,0.175531915,0,0.666666667,0,0,0.035714286,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1
189,0.05,0,0.055555556,0.10460251,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.081818182,0.105590062,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1
190,0.6,0.071428571,0.611111111,0.263598326,0.018181818,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.081818182,0.341614907,0,0,0,0,0.974358974,0.009174312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
191,0.1,0.071428571,0.222222222,0.288702929,0.018181818,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.181818182,0.310559006,0,0,0,0,0.923076923,0.954545455,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
192,0.3,0.142857143,0.111111111,0.807531381,1,0,0,0,0,0,0.210526316,0.214285714,0,0.534090909,1,0,0,0,0,0.127272727,0.124223602,0.845744681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,1,1,0
193,0.05,0.071428571,0.166666667,0.221757322,0.072727273,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.172727273,0.217391304,0,0,0,0,0.485294118,0.135135135,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1,1,1,0.5,0
194,0.05,0,0.222222222,0.259414226,0,0,0,0,0.25,0,0,0,0,0.056818182,1,1,0,0,0,0.081818182,0.335403727,0,0,0,0,0.034013605,0.25,0,1,0,1,0,0.013605442,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,1,0
195,0.05,0,0.111111111,0.121338912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.072727273,0.136645963,0,0,0,0,0.002506266,0.151898734,0,1,0,0,0,0.048872181,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
196,0.1,0,0.166666667,0.150627615,0,0,0,0,0,0,0,0,0,0.011363636,1,1,0,0,0,0.154545455,0.124223602,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.5,1,0,1,1
197,0.05,0,0.555555556,0.334728033,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.072727273,0.453416149,0,0,0.333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
198,0.05,0.071428571,0,0.079497908,0,0,0,0,0,0,0.052631579,0,0,0.045454545,1,0,0,0,0,0.109090909,0.00621118,0.031914894,0,0,0,0.135714286,0.215384615,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,1,0
199,0.15,0.071428571,0.222222222,0.359832636,0.072727273,0.444444444,0,0,0,0,0,0,0,0,1,0,0,1,0,0.536363636,0.173913043,0,0,0.666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
